symbol,entryDate,entryPrice,stopLoss,target,direction,exitDate,exitPrice,holdingPeriod,percentPL
UAA,2011-07-28,9.3125,0.0,0.0,SHORT,2011-08-11,7.8675,10,15.52
UAA,2011-08-03,8.76625,0.0,0.0,SHORT,2011-08-17,7.3925,10,15.67
UAA,2012-06-11,12.8425,0.0,128.425,LONG,2012-06-25,12.14875,10,-5.40
UAA,2012-08-07,14.1875,0.0,141.875,LONG,2012-08-21,14.1475,10,-0.28
UAA,2012-11-29,13.4575,0.0,134.57501,LONG,2012-12-13,12.115,10,-9.98
UAA,2013-03-08,12.285,0.0,122.85,LONG,2013-03-22,12.65,10,2.97
UAA,2013-03-15,12.665,0.0,126.65,LONG,2013-04-01,12.64,10,-0.20
UAA,2013-04-15,14.0975,0.0,140.975,LONG,2013-04-29,13.98,10,-0.83
UAA,2013-10-21,20.995,0.0,209.95001,LONG,2013-11-04,20.0975,10,-4.27
UAA,2014-09-03,35.17,0.0,351.69998,LONG,2014-09-17,34.545,10,-1.78
UAA,2015-01-16,32.6,0.0,0.0,SHORT,2015-02-02,35.975,10,-10.35
UAA,2015-06-17,41.32,0.0,413.2,LONG,2015-07-01,42.13,10,1.96
UAA,2016-07-08,40.43,0.0,404.3,LONG,2016-07-22,42.85,10,5.99
UAA,2016-08-03,38.91,0.0,0.0,SHORT,2016-08-17,41.67,10,-7.09
UAA,2016-09-12,39.26,0.0,0.0,SHORT,2016-09-26,38.6,10,1.68
UAA,2017-06-13,22.95,0.0,229.5,LONG,2017-06-27,21.77,10,-5.14
UAA,2017-10-30,16.41,0.0,0.0,SHORT,2017-11-13,12.17,10,25.84
NBR,2006-02-28,32.975,0.0,0.0,SHORT,2006-03-14,33.8,10,-2.50
NBR,2006-05-11,38.85,0.0,388.5,LONG,2006-05-25,35.99,10,-7.36
NBR,2006-05-19,35.55,0.0,0.0,SHORT,2006-06-05,34.86,10,1.94
NBR,2006-07-27,33.6,0.0,336.0,LONG,2006-08-10,34.09,10,1.46
NBR,2006-09-25,28.99,0.0,0.0,SHORT,2006-10-09,28.08,10,3.14
NBR,2006-12-19,31.88,0.0,0.0,SHORT,2007-01-05,28.55,10,10.45
NBR,2007-06-08,34.2,0.0,0.0,SHORT,2007-06-22,35.09,10,-2.60
NBR,2007-09-19,31.23,0.0,312.3,LONG,2007-10-03,30.26,10,-3.11
NBR,2008-05-14,39.28,0.0,392.8,LONG,2008-05-29,40.94,10,4.23
NBR,2008-06-06,43.25,0.0,432.5,LONG,2008-06-20,47.12,10,8.95
NBR,2009-07-21,17.16,0.0,171.6,LONG,2009-08-04,17.69,10,3.09
NBR,2010-03-24,19.58,0.0,0.0,SHORT,2010-04-08,20.02,10,-2.25
NBR,2010-05-21,17.73,0.0,0.0,SHORT,2010-06-07,19.56,10,-10.32
NBR,2010-05-25,17.2,0.0,0.0,SHORT,2010-06-09,19.87,10,-15.52
NBR,2010-06-21,21.2,0.0,212.0,LONG,2010-07-06,17.53,10,-17.31
NBR,2010-10-25,19.33,0.0,193.3,LONG,2010-11-08,21.97,10,13.66
NBR,2010-11-01,20.79,0.0,207.90001,LONG,2010-11-15,21.64,10,4.09
NBR,2011-02-22,27.79,0.0,277.90002,LONG,2011-03-08,27.36,10,-1.55
NBR,2011-04-21,31.93,0.0,319.3,LONG,2011-05-06,27.4,10,-14.19
NBR,2011-07-18,26.04,0.0,260.40002,LONG,2011-08-01,26.24,10,0.77
NBR,2011-10-04,12.32,0.0,0.0,SHORT,2011-10-18,15.46,10,-25.49
NBR,2012-04-23,15.72,0.0,0.0,SHORT,2012-05-07,15.51,10,1.34
NBR,2013-02-07,16.51,0.0,165.1,LONG,2013-02-22,16.34,10,-1.03
NBR,2013-06-13,16.24,0.0,0.0,SHORT,2013-06-27,15.64,10,3.69
NBR,2013-10-30,17.49,0.0,174.9,LONG,2013-11-13,17.61,10,0.69
NBR,2014-02-07,17.39,0.0,173.9,LONG,2014-02-24,22.18,10,27.54
NBR,2014-12-09,11.52,0.0,0.0,SHORT,2014-12-23,12.68,10,-10.07
NBR,2017-04-21,11.79,0.0,0.0,SHORT,2017-05-05,10.18,10,13.66
NBR,2017-05-18,9.83,0.0,0.0,SHORT,2017-06-02,8.79,10,10.58
HMY,2006-07-24,14.08,0.0,0.0,SHORT,2006-08-07,13.88,10,1.42
HMY,2007-06-08,13.75,0.0,0.0,SHORT,2007-06-22,14.58,10,-6.04
HMY,2007-11-07,11.21,0.0,112.1,LONG,2007-11-21,9.74,10,-13.11
HMY,2007-12-11,10.59,0.0,105.9,LONG,2007-12-26,10.38,10,-1.98
HMY,2008-05-16,12.55,0.0,125.5,LONG,2008-06-02,11.57,10,-7.81
HMY,2009-06-23,10.24,0.0,0.0,SHORT,2009-07-08,8.68,10,15.23
HMY,2010-01-22,9.83,0.0,0.0,SHORT,2010-02-05,9.46,10,3.76
HMY,2010-08-12,11.01,0.0,110.100006,LONG,2010-08-26,10.34,10,-6.09
HMY,2010-11-09,12.02,0.0,120.200005,LONG,2010-11-23,11.64,10,-3.16
HMY,2011-05-02,15.19,0.0,151.9,LONG,2011-05-16,13.26,10,-12.71
HMY,2012-03-29,10.83,0.0,0.0,SHORT,2012-04-13,9.79,10,9.60
HMY,2012-08-31,8.54,0.0,0.0,SHORT,2012-09-17,9.13,10,-6.91
HMY,2013-03-18,6.53,0.0,65.3,LONG,2013-04-02,6.12,10,-6.28
HMY,2013-05-20,3.82,0.0,0.0,SHORT,2013-06-04,4.13,10,-8.12
HMY,2013-12-04,2.63,0.0,0.0,SHORT,2013-12-18,2.42,10,7.98
HMY,2014-07-10,3.2,0.0,32.0,LONG,2014-07-24,3.1,10,-3.13
HMY,2014-08-20,3.07,0.0,0.0,SHORT,2014-09-04,2.79,10,9.12
HMY,2014-09-05,2.8,0.0,0.0,SHORT,2014-09-19,2.38,10,15.00
HMY,2014-09-09,2.75,0.0,0.0,SHORT,2014-09-23,2.4,10,12.73
HMY,2014-11-03,1.74,0.0,0.0,SHORT,2014-11-17,1.75,10,-0.57
HMY,2014-11-07,1.68,0.0,0.0,SHORT,2014-11-21,1.73,10,-2.98
HMY,2015-01-13,2.73,0.0,27.3,LONG,2015-01-28,3.01,10,10.26
HMY,2015-11-02,0.71,0.0,0.0,SHORT,2015-11-16,0.61,10,14.08
HMY,2016-03-17,3.91,0.0,39.100002,LONG,2016-04-01,3.72,10,-4.86
HMY,2016-05-25,3.09,0.0,0.0,SHORT,2016-06-09,3.79,10,-22.65
HMY,2016-08-02,4.76,0.0,47.600002,LONG,2016-08-16,4.31,10,-9.45
HMY,2017-09-01,2.03,0.0,20.3,LONG,2017-09-18,1.99,10,-1.97
NWL,2007-05-01,30.81,0.0,0.0,SHORT,2007-05-15,30.27,10,1.75
NWL,2007-05-31,31.76,0.0,317.6,LONG,2007-06-14,29.2,10,-8.06
NWL,2007-10-22,28.09,0.0,0.0,SHORT,2007-11-05,28.17,10,-0.28
NWL,2008-03-13,22.61,0.0,0.0,SHORT,2008-03-28,22.54,10,0.31
NWL,2008-07-15,15.61,0.0,0.0,SHORT,2008-07-29,17.25,10,-10.51
NWL,2008-09-09,20.03,0.0,200.3,LONG,2008-09-23,17.79,10,-11.18
NWL,2009-04-16,7.45,0.0,74.5,LONG,2009-04-30,10.45,10,40.27
NWL,2009-07-08,10.04,0.0,0.0,SHORT,2009-07-22,11.64,10,-15.94
NWL,2009-07-21,11.63,0.0,116.3,LONG,2009-08-04,13.71,10,17.88
NWL,2009-08-14,13.73,0.0,137.29999,LONG,2009-08-28,13.64,10,-0.66
NWL,2010-11-19,17.13,0.0,0.0,SHORT,2010-12-06,17.58,10,-2.63
NWL,2011-10-04,11.67,0.0,0.0,SHORT,2011-10-18,13.14,10,-12.60
NWL,2011-11-03,15.78,0.0,157.8,LONG,2011-11-17,15.27,10,-3.23
NWL,2012-12-11,21.92,0.0,219.2,LONG,2012-12-26,21.82,10,-0.46
NWL,2013-04-01,25.93,0.0,259.3,LONG,2013-04-15,25.21,10,-2.78
NWL,2013-07-26,27.09,0.0,270.9,LONG,2013-08-09,26.83,10,-0.96
NWL,2013-09-16,26.85,0.0,268.5,LONG,2013-09-30,27.5,10,2.42
NWL,2013-11-25,30.28,0.0,302.80002,LONG,2013-12-10,31.21,10,3.07
NWL,2014-01-31,30.9,0.0,0.0,SHORT,2014-02-14,31.36,10,-1.49
NWL,2014-06-20,31.41,0.0,314.1,LONG,2014-07-07,31.63,10,0.70
NWL,2015-01-30,36.87,0.0,368.69998,LONG,2015-02-13,39.57,10,7.32
NWL,2016-03-30,44.37,0.0,443.69998,LONG,2016-04-13,44.55,10,0.41
NWL,2016-09-12,50.54,0.0,0.0,SHORT,2016-09-26,51.35,10,-1.60
HAL,2006-06-08,36.045,0.0,0.0,SHORT,2006-06-22,35.74,10,0.85
HAL,2006-12-19,32.3,0.0,0.0,SHORT,2007-01-05,29.0,10,10.22
HAL,2008-03-20,36.23,0.0,0.0,SHORT,2008-04-04,41.07,10,-13.36
HAL,2008-05-14,47.86,0.0,478.6,LONG,2008-05-29,48.43,10,1.19
HAL,2008-05-19,49.07,0.0,490.7,LONG,2008-06-03,46.75,10,-4.73
HAL,2008-05-21,48.44,0.0,484.4,LONG,2008-06-05,49.3,10,1.78
HAL,2008-07-02,52.94,0.0,529.39996,LONG,2008-07-17,46.26,10,-12.62
HAL,2009-05-05,22.16,0.0,221.6,LONG,2009-05-19,21.94,10,-0.99
HAL,2009-09-23,27.35,0.0,273.5,LONG,2009-10-07,28.02,10,2.45
HAL,2009-10-13,28.47,0.0,284.69998,LONG,2009-10-27,30.04,10,5.51
HAL,2010-01-11,33.78,0.0,337.8,LONG,2010-01-26,30.88,10,-8.58
HAL,2010-07-27,30.45,0.0,304.5,LONG,2010-08-10,30.12,10,-1.08
HAL,2011-01-27,43.17,0.0,431.69998,LONG,2011-02-10,44.79,10,3.75
HAL,2011-05-27,50.15,0.0,501.5,LONG,2011-06-13,46.86,10,-6.56
HAL,2011-06-27,46.23,0.0,0.0,SHORT,2011-07-12,52.22,10,-12.96
HAL,2011-07-20,55.27,0.0,552.7,LONG,2011-08-03,53.06,10,-4.00
HAL,2011-10-04,30.51,0.0,0.0,SHORT,2011-10-18,35.29,10,-15.67
HAL,2012-01-26,36.16,0.0,361.6,LONG,2012-02-09,36.77,10,1.69
HAL,2012-11-09,30.56,0.0,0.0,SHORT,2012-11-26,32.04,10,-4.84
HAL,2013-11-07,53.9,0.0,539.0,LONG,2013-11-21,54.2,10,0.56
HAL,2014-03-31,58.89,0.0,588.9,LONG,2014-04-14,59.08,10,0.32
HAL,2014-06-12,66.64,0.0,666.4,LONG,2014-06-26,69.55,10,4.37
HAL,2014-12-16,38.11,0.0,0.0,SHORT,2014-12-31,39.33,10,-3.20
HAL,2015-06-05,45.73,0.0,0.0,SHORT,2015-06-19,43.85,10,4.11
HAL,2016-09-12,42.4,0.0,0.0,SHORT,2016-09-26,41.38,10,2.41
RGC,2006-09-18,19.5,0.0,195.0,LONG,2006-10-02,19.53,10,0.15
RGC,2007-10-22,21.05,0.0,0.0,SHORT,2007-11-05,21.79,10,-3.52
RGC,2007-12-31,18.07,0.0,0.0,SHORT,2008-01-15,17.03,10,5.76
RGC,2008-01-29,18.25,0.0,182.5,LONG,2008-02-12,19.89,10,8.99
RGC,2008-05-08,18.4,0.0,0.0,SHORT,2008-05-22,17.5,10,4.89
RGC,2009-01-21,9.74,0.0,0.0,SHORT,2009-02-04,9.95,10,-2.16
RGC,2009-10-15,11.79,0.0,0.0,SHORT,2009-10-29,11.96,10,-1.44
RGC,2010-03-16,17.2,0.0,172.0,LONG,2010-03-30,17.88,10,3.95
RGC,2010-05-25,14.68,0.0,0.0,SHORT,2010-06-09,13.85,10,5.65
RGC,2010-08-20,12.84,0.0,0.0,SHORT,2010-09-03,12.99,10,-1.17
RGC,2011-06-02,12.78,0.0,0.0,SHORT,2011-06-16,12.28,10,3.91
RGC,2011-06-23,11.98,0.0,0.0,SHORT,2011-07-08,11.74,10,2.00
RGC,2011-11-25,13.63,0.0,0.0,SHORT,2011-12-09,14.09,10,-3.37
RGC,2012-09-25,13.81,0.0,138.1,LONG,2012-10-09,14.82,10,7.31
RGC,2012-12-17,13.89,0.0,0.0,SHORT,2013-01-02,14.11,10,-1.58
RGC,2013-03-21,16.28,0.0,162.8,LONG,2013-04-05,16.64,10,2.21
RGC,2013-04-03,16.57,0.0,165.7,LONG,2013-04-17,16.9,10,1.99
RGC,2013-08-02,19.26,0.0,192.6,LONG,2013-08-16,18.56,10,-3.63
RGC,2014-03-03,18.69,0.0,0.0,SHORT,2014-03-17,19.15,10,-2.46
RGC,2015-04-16,22.37,0.0,0.0,SHORT,2015-04-30,22.0,10,1.65
RGC,2016-04-12,19.99,0.0,0.0,SHORT,2016-04-26,21.19,10,-6.00
RGC,2017-05-10,21.3,0.0,0.0,SHORT,2017-05-24,20.2,10,5.16
RGC,2017-05-18,20.18,0.0,0.0,SHORT,2017-06-02,21.26,10,-5.35
COTY,2014-06-05,16.89,0.0,168.9,LONG,2014-06-19,17.37,10,2.84
COTY,2014-06-09,17.8,0.0,178.0,LONG,2014-06-23,16.96,10,-4.72
COTY,2015-06-18,30.91,0.0,309.1,LONG,2015-07-02,32.36,10,4.69
COTY,2016-02-26,28.91,0.0,289.1,LONG,2016-03-11,27.52,10,-4.81
PG,2006-03-29,57.74,0.0,0.0,SHORT,2006-04-12,56.42,10,2.29
PG,2006-05-15,55.57,0.0,0.0,SHORT,2006-05-30,54.38,10,2.14
PG,2008-03-19,67.81,0.0,678.1,LONG,2008-04-03,70.47,10,3.92
PG,2009-07-20,55.56,0.0,555.60004,LONG,2009-08-03,55.61,10,0.09
PG,2010-09-17,60.97,0.0,609.7,LONG,2010-10-01,60.16,10,-1.33
PG,2012-11-09,67.01,0.0,0.0,SHORT,2012-11-26,69.48,10,-3.69
PG,2013-06-06,76.82,0.0,0.0,SHORT,2013-06-20,75.25,10,2.04
PG,2013-08-29,77.31,0.0,0.0,SHORT,2013-09-13,79.05,10,-2.25
PG,2013-09-19,80.12,0.0,801.2,LONG,2013-10-03,75.84,10,-5.34
PG,2016-06-15,82.95,0.0,829.5,LONG,2016-06-29,83.91,10,1.16
PG,2016-09-02,88.2,0.0,882.0,LONG,2016-09-19,88.37,10,0.19
PG,2016-09-12,88.25,0.0,0.0,SHORT,2016-09-26,87.85,10,0.45
PG,2016-10-10,89.06,0.0,890.6,LONG,2016-10-24,84.1,10,-5.57
KEY,2006-02-17,36.73,0.0,367.3,LONG,2006-03-06,36.16,10,-1.55
KEY,2006-05-24,36.01,0.0,0.0,SHORT,2006-06-08,36.28,10,-0.75
KEY,2006-08-04,37.77,0.0,377.7,LONG,2006-08-18,36.93,10,-2.22
KEY,2006-12-18,37.58,0.0,375.80002,LONG,2007-01-04,37.75,10,0.45
KEY,2007-08-16,33.88,0.0,0.0,SHORT,2007-08-30,33.22,10,1.95
KEY,2007-10-22,28.79,0.0,0.0,SHORT,2007-11-05,26.31,10,8.61
KEY,2008-03-07,20.94,0.0,0.0,SHORT,2008-03-24,24.07,10,-14.95
KEY,2008-05-02,25.48,0.0,254.79999,LONG,2008-05-16,23.72,10,-6.91
KEY,2008-09-22,13.5,0.0,135.0,LONG,2008-10-06,11.79,10,-12.67
KEY,2009-02-20,6.07,0.0,0.0,SHORT,2009-03-06,5.36,10,11.70
KEY,2009-09-14,6.01,0.0,0.0,SHORT,2009-09-28,6.49,10,-7.99
KEY,2009-12-03,5.86,0.0,58.600002,LONG,2009-12-17,5.52,10,-5.80
KEY,2010-03-12,7.55,0.0,75.5,LONG,2010-03-26,7.86,10,4.11
KEY,2010-05-25,7.79,0.0,0.0,SHORT,2010-06-09,7.91,10,-1.54
KEY,2010-10-22,8.3,0.0,83.0,LONG,2010-11-05,8.4,10,1.20
KEY,2010-11-29,7.7,0.0,0.0,SHORT,2010-12-13,8.3,10,-7.79
KEY,2011-06-08,7.98,0.0,0.0,SHORT,2011-06-22,8.18,10,-2.51
KEY,2011-10-04,6.0,0.0,0.0,SHORT,2011-10-18,6.64,10,-10.67
KEY,2012-01-17,8.21,0.0,82.1,LONG,2012-01-31,7.77,10,-5.36
KEY,2013-01-18,9.28,0.0,92.799995,LONG,2013-02-04,9.37,10,0.97
KEY,2013-01-23,9.3,0.0,93.0,LONG,2013-02-06,9.53,10,2.47
KEY,2013-07-08,11.91,0.0,119.1,LONG,2013-07-22,12.37,10,3.86
KEY,2013-07-23,12.29,0.0,122.9,LONG,2013-08-06,12.38,10,0.73
KEY,2013-11-11,12.96,0.0,129.6,LONG,2013-11-25,12.9,10,-0.46
KEY,2014-11-28,13.5,0.0,135.0,LONG,2014-12-12,13.3,10,-1.48
KEY,2016-08-08,12.17,0.0,121.7,LONG,2016-08-22,12.18,10,0.08
KEY,2016-09-27,12.15,0.0,0.0,SHORT,2016-10-11,12.74,10,-4.86
KEY,2017-03-22,17.15,0.0,0.0,SHORT,2017-04-05,17.2,10,-0.29
KEY,2017-11-13,17.92,0.0,0.0,SHORT,2017-11-28,18.48,10,-3.12
SLB,2006-04-06,66.3,0.0,663.0,LONG,2006-04-21,68.51,10,3.33
SLB,2006-05-11,71.51,0.0,715.10004,LONG,2006-05-25,65.26,10,-8.74
SLB,2006-05-19,64.6,0.0,0.0,SHORT,2006-06-05,63.27,10,2.06
SLB,2006-10-20,60.1,0.0,601.0,LONG,2006-11-03,63.5,10,5.66
SLB,2006-11-09,64.97,0.0,649.7,LONG,2006-11-24,65.36,10,0.60
SLB,2008-03-13,85.16,0.0,0.0,SHORT,2008-03-28,85.66,10,-0.59
SLB,2008-03-20,80.64,0.0,0.0,SHORT,2008-04-04,91.37,10,-13.31
SLB,2008-06-06,101.94,0.0,1019.4,LONG,2008-06-20,104.1,10,2.12
SLB,2008-07-02,103.36,0.0,1033.6,LONG,2008-07-17,96.78,10,-6.37
SLB,2008-08-19,92.88,0.0,0.0,SHORT,2008-09-03,88.65,10,4.55
SLB,2008-09-16,86.85,0.0,0.0,SHORT,2008-09-30,78.09,10,10.09
SLB,2010-04-09,66.53,0.0,665.3,LONG,2010-04-23,72.68,10,9.24
SLB,2010-05-25,58.46,0.0,0.0,SHORT,2010-06-09,55.47,10,5.11
SLB,2011-03-11,86.24,0.0,0.0,SHORT,2011-03-25,86.89,10,-0.75
SLB,2011-03-30,93.65,0.0,936.5,LONG,2011-04-13,85.79,10,-8.39
SLB,2011-04-14,86.02,0.0,0.0,SHORT,2011-04-29,89.75,10,-4.34
SLB,2011-10-04,59.11,0.0,0.0,SHORT,2011-10-18,69.91,10,-18.27
SLB,2012-01-26,75.98,0.0,759.80005,LONG,2012-02-09,78.64,10,3.50
SLB,2012-11-09,68.37,0.0,0.0,SHORT,2012-11-26,70.43,10,-3.01
SLB,2014-09-15,103.05,0.0,0.0,SHORT,2014-09-29,103.28,10,-0.22
SLB,2014-12-16,80.19,0.0,0.0,SHORT,2014-12-31,85.41,10,-6.51
SLB,2015-06-05,90.17,0.0,0.0,SHORT,2015-06-19,86.62,10,3.94
SLB,2015-10-02,70.32,0.0,0.0,SHORT,2015-10-16,74.51,10,-5.96
SLB,2015-12-14,70.02,0.0,0.0,SHORT,2015-12-29,70.51,10,-0.70
SLB,2016-02-04,70.54,0.0,705.4,LONG,2016-02-19,72.87,10,3.30
SLB,2017-03-09,78.7,0.0,0.0,SHORT,2017-03-23,77.67,10,1.31
SLB,2017-04-12,79.57,0.0,795.7,LONG,2017-04-27,72.84,10,-8.46
GG,2006-05-03,37.77,0.0,377.7,LONG,2006-05-17,31.88,10,-15.59
GG,2006-07-05,31.02,0.0,310.2,LONG,2006-07-19,29.02,10,-6.45
GG,2006-07-24,27.48,0.0,0.0,SHORT,2006-08-07,30.2,10,-9.90
GG,2006-11-01,25.97,0.0,259.69998,LONG,2006-11-15,27.78,10,6.97
GG,2006-11-14,27.79,0.0,277.90002,LONG,2006-11-29,29.3,10,5.43
GG,2007-03-14,23.77,0.0,0.0,SHORT,2007-03-28,24.69,10,-3.87
GG,2008-07-15,47.99,0.0,479.90002,LONG,2008-07-29,39.6,10,-17.48
GG,2008-12-17,30.62,0.0,306.2,LONG,2009-01-02,31.23,10,1.99
GG,2009-03-03,28.16,0.0,0.0,SHORT,2009-03-17,28.75,10,-2.10
GG,2009-05-27,37.7,0.0,377.0,LONG,2009-06-10,35.75,10,-5.17
GG,2010-01-26,36.34,0.0,0.0,SHORT,2010-02-09,35.89,10,1.24
GG,2010-08-19,42.2,0.0,422.0,LONG,2010-09-02,43.8,10,3.79
GG,2010-10-07,43.68,0.0,436.8,LONG,2010-10-21,41.87,10,-4.14
GG,2011-12-29,43.53,0.0,0.0,SHORT,2012-01-13,45.42,10,-4.34
GG,2012-05-16,32.76,0.0,0.0,SHORT,2012-05-31,36.23,10,-10.59
GG,2012-08-13,37.0,0.0,370.0,LONG,2012-08-27,39.91,10,7.86
GG,2012-08-23,40.11,0.0,401.1,LONG,2012-09-07,43.0,10,7.21
GG,2012-11-28,39.62,0.0,0.0,SHORT,2012-12-12,38.26,10,3.43
GG,2012-12-04,38.14,0.0,0.0,SHORT,2012-12-18,36.37,10,4.64
GG,2013-01-08,36.15,0.0,0.0,SHORT,2013-01-23,37.28,10,-3.13
GG,2013-05-20,27.28,0.0,0.0,SHORT,2013-06-04,29.38,10,-7.70
GG,2013-08-16,31.07,0.0,310.7,LONG,2013-08-30,29.5,10,-5.05
GG,2013-09-13,26.44,0.0,0.0,SHORT,2013-09-27,25.76,10,2.57
GG,2013-09-24,25.61,0.0,0.0,SHORT,2013-10-08,24.63,10,3.83
GG,2014-03-27,24.89,0.0,0.0,SHORT,2014-04-10,24.53,10,1.45
GG,2014-04-21,24.09,0.0,0.0,SHORT,2014-05-05,25.34,10,-5.19
GG,2014-06-16,24.89,0.0,248.9,LONG,2014-06-30,27.91,10,12.13
GG,2014-06-24,27.22,0.0,272.19998,LONG,2014-07-09,28.32,10,4.04
GG,2014-10-23,22.33,0.0,0.0,SHORT,2014-11-06,18.55,10,16.93
GG,2014-10-31,18.78,0.0,0.0,SHORT,2014-11-14,20.42,10,-8.73
GG,2015-02-23,21.51,0.0,0.0,SHORT,2015-03-09,18.6,10,13.53
GG,2015-05-07,18.14,0.0,0.0,SHORT,2015-05-21,18.39,10,-1.38
GG,2015-10-12,14.06,0.0,140.6,LONG,2015-10-26,14.96,10,6.40
GG,2016-03-17,16.85,0.0,168.5,LONG,2016-04-01,16.08,10,-4.57
GG,2016-05-19,17.29,0.0,0.0,SHORT,2016-06-03,18.26,10,-5.61
GG,2016-05-25,16.78,0.0,0.0,SHORT,2016-06-09,18.68,10,-11.32
GG,2016-06-10,18.06,0.0,180.59999,LONG,2016-06-24,18.38,10,1.77
GG,2016-12-30,13.6,0.0,136.0,LONG,2017-01-17,15.15,10,11.40
NKE,2007-04-13,13.4125,0.0,134.125,LONG,2007-04-27,13.53,10,0.88
NKE,2008-01-16,14.4175,0.0,0.0,SHORT,2008-01-31,15.3325,10,-6.35
NKE,2008-02-14,15.575,0.0,155.75,LONG,2008-02-29,15.05,10,-3.37
NKE,2008-10-10,13.6325,0.0,0.0,SHORT,2008-10-24,11.9475,10,12.36
NKE,2009-02-27,10.3825,0.0,0.0,SHORT,2009-03-13,11.1675,10,-7.56
NKE,2009-03-16,10.9775,0.0,109.775,LONG,2009-03-30,11.565,10,5.35
NKE,2011-01-24,20.665,0.0,0.0,SHORT,2011-02-07,21.625,10,-4.65
NKE,2011-10-04,21.4325,0.0,0.0,SHORT,2011-10-18,22.87,10,-6.71
NKE,2012-02-15,26.65,0.0,266.5,LONG,2012-03-01,27.135,10,1.82
NKE,2012-03-14,27.575,0.0,275.75,LONG,2012-03-28,26.8075,10,-2.78
NKE,2012-11-29,24.7425,0.0,247.425,LONG,2012-12-13,24.3325,10,-1.66
NKE,2013-06-03,31.515,0.0,0.0,SHORT,2013-06-17,30.97,10,1.73
NKE,2013-06-13,30.88,0.0,0.0,SHORT,2013-06-27,31.16,10,-0.91
NKE,2013-08-28,31.685,0.0,0.0,SHORT,2013-09-12,34.04,10,-7.43
NKE,2013-11-06,38.38,0.0,383.80002,LONG,2013-11-20,38.92,10,1.41
NKE,2013-11-18,39.29,0.0,392.90002,LONG,2013-12-03,39.565,10,0.70
NKE,2013-12-09,39.89,0.0,398.9,LONG,2013-12-23,38.555,10,-3.35
NKE,2014-05-13,37.295,0.0,372.94998,LONG,2014-05-28,38.135,10,2.25
NKE,2014-06-02,38.36,0.0,383.6,LONG,2014-06-16,37.275,10,-2.83
NKE,2014-10-31,46.485,0.0,464.85,LONG,2014-11-14,47.75,10,2.72
NKE,2015-05-18,52.375,0.0,523.75,LONG,2015-06-02,51.055,10,-2.52
NKE,2015-07-14,56.17,0.0,561.69995,LONG,2015-07-28,56.735,10,1.01
NKE,2015-07-23,57.0,0.0,570.0,LONG,2015-08-06,57.56,10,0.98
NKE,2015-10-05,62.135,0.0,621.35,LONG,2015-10-19,66.605,10,7.19
NKE,2015-11-23,66.23,0.0,662.30005,LONG,2015-12-08,65.85,10,-0.57
NKE,2015-12-23,64.355,0.0,643.55005,LONG,2016-01-08,58.87,10,-8.52
NKE,2016-09-12,56.01,0.0,0.0,SHORT,2016-09-26,54.4,10,2.87
NLSN,2011-03-30,27.82,0.0,278.2,LONG,2011-04-13,28.07,10,0.90
NLSN,2011-08-03,29.11,0.0,0.0,SHORT,2011-08-17,28.51,10,2.06
NLSN,2011-10-04,25.12,0.0,0.0,SHORT,2011-10-18,28.3,10,-12.66
NLSN,2012-09-13,29.51,0.0,295.1,LONG,2012-09-27,29.73,10,0.75
NLSN,2013-10-15,36.85,0.0,368.5,LONG,2013-10-29,39.5,10,7.19
NLSN,2014-04-25,45.99,0.0,459.90002,LONG,2014-05-09,46.85,10,1.87
NLSN,2015-01-16,42.7,0.0,0.0,SHORT,2015-02-02,43.72,10,-2.39
NLSN,2016-04-22,51.92,0.0,0.0,SHORT,2016-05-06,51.28,10,1.23
NLSN,2016-09-12,52.71,0.0,0.0,SHORT,2016-09-26,53.15,10,-0.83
BP,2006-03-17,69.53,0.0,695.3,LONG,2006-03-31,68.94,10,-0.85
BP,2006-10-20,67.8,0.0,678.0,LONG,2006-11-03,67.35,10,-0.66
BP,2008-02-14,66.43,0.0,664.3,LONG,2008-02-29,64.87,10,-2.35
BP,2010-05-25,42.56,0.0,0.0,SHORT,2010-06-09,29.2,10,31.39
BP,2010-08-20,36.4,0.0,0.0,SHORT,2010-09-03,37.43,10,-2.83
BP,2011-01-13,47.54,0.0,475.40002,LONG,2011-01-28,46.21,10,-2.80
BP,2011-03-07,48.15,0.0,481.5,LONG,2011-03-21,45.8,10,-4.88
BP,2011-03-11,45.75,0.0,0.0,SHORT,2011-03-25,46.87,10,-2.45
BP,2011-04-08,46.74,0.0,467.40002,LONG,2011-04-25,45.98,10,-1.63
BP,2011-10-04,35.42,0.0,0.0,SHORT,2011-10-18,41.11,10,-16.06
BP,2012-01-26,44.77,0.0,447.7,LONG,2012-02-09,46.77,10,4.47
BP,2012-10-08,42.26,0.0,0.0,SHORT,2012-10-22,42.65,10,-0.92
BP,2012-11-09,40.84,0.0,0.0,SHORT,2012-11-26,41.6,10,-1.86
BP,2014-07-30,49.54,0.0,0.0,SHORT,2014-08-13,47.13,10,4.86
BP,2015-08-06,35.88,0.0,0.0,SHORT,2015-08-20,34.38,10,4.18
BP,2015-09-24,30.16,0.0,0.0,SHORT,2015-10-08,35.96,10,-19.23
BP,2016-03-18,31.33,0.0,313.3,LONG,2016-04-04,29.58,10,-5.59
BP,2017-03-09,33.5,0.0,0.0,SHORT,2017-03-23,34.06,10,-1.67
